TrackURI,Genre,track,Preview,Singers,Artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4CuiXwuFvEHxlr7eWsT92Z,Classical,Piano Sonata No. 3: Texte,https://p.scdn.co/mp3-preview/10a22e9f6bf2c588d5791d1933b8d2a40cca7205?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.549,0.00185,-30.414,0.0538,0.941,0.019,0.106,0.46,77.9
1k9TyoN3wRVmhEJzi5Hk6h,Classical,Piano Sonata No. 3: Parenthese,https://p.scdn.co/mp3-preview/88c88be0514077e39a887e9e97409381b10f1705?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.6,0.00139,-24.199,0.162,0.854,0.93,0.117,0.247,99.68
1n61ErcaVWJ9ewWq0TmpFK,Classical,Piano Sonata No. 3: Commentaire,https://p.scdn.co/mp3-preview/8e9d8d7ba0eea48ccae2d75e56988d94ad77ca38?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0,0.0039,-23.758,0,0.927,0.362,0.0735,0,0
4mDt7XjtMJMk50U8LDDhxx,Classical,"Piano Sonata No. 3, Formant 3: Constellation - Miroir",https://p.scdn.co/mp3-preview/618874557bae3fdafba2864584d7bf09357d5eee?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.518,0.00137,-26.401,0.272,0.904,0.555,0.0795,0.331,70.647
2GHJaio3x3vjYHvHsGfidy,Classical,Variations: Aldous Huxley in Memoriam,https://p.scdn.co/mp3-preview/7ea4d14489f52feb5b1ec0f42ad4171f59d8b14d?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.239,0.00652,-31.911,0.0377,0.948,0.107,0.109,0.052,68.485
0l4RByuGfMY0kfcArQAeFu,Classical,Requiem Canticles: Prelude,https://p.scdn.co/mp3-preview/aaaea59c13c42aeda1bbc1272c89bb22229780de?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.576,0.0566,-31.146,0.0363,0.869,0.158,0.0854,0.0398,109.349
1yILrQen5cyGhmouXQmhEB,Classical,Requiem Canticles: Exaudi,https://p.scdn.co/mp3-preview/47c82797f48d452c25e8baeb8fd72d2a05f5d3cc?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.203,0.016,-31.342,0.0365,0.99,0.24,0.476,0.0321,105.712
5DWeHX0VIRKWf9N9ZVGkjX,Classical,Requiem Canticles: Dies irae -,https://p.scdn.co/mp3-preview/984a3c787a7742a2f1088496dbca07b8fc66d48e?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.327,0.137,-17.691,0.045,0.99,0.302,0.231,0.0673,114.088
5780aujJjVDK1U8H5HXcgw,Classical,Requiem Canticles: Tuba mirum,https://p.scdn.co/mp3-preview/0cc83be1b5e52fa4dfac86da086321e738c5c748?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.316,0.157,-22.479,0.0425,0.991,0.0141,0.0818,0.085,77.848
4rvkH632PC2bTzGjTdObYv,Classical,Requiem Canticles: Interlude,https://p.scdn.co/mp3-preview/3afd07b0fbcba4e7caf43356b91aa6f8bb8a8904?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.212,0.00492,-34.416,0.0349,0.986,0.861,0.125,0.0382,89.363
4p7haIQcZ6cd4NQRYzJWIr,Classical,Requiem Canticles: Rex tremendae,https://p.scdn.co/mp3-preview/444656be9b6025aaf80b4671b40a8c2b6b06733d?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.267,0.177,-20.456,0.0331,0.982,0.476,0.133,0.0408,64.946
7CKDSNCcY5SBKIZfOQvxqf,Classical,Requiem Canticles: Lacrimosa,https://p.scdn.co/mp3-preview/c560e77045c7d20b00a565c45bd1fae80163d313?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.162,0.0807,-25.011,0.0391,0.932,0.00795,0.116,0.0388,176.646
0CDOLfWPwWAw2K3b2rhYCc,Classical,Requiem Canticles: Libera me,https://p.scdn.co/mp3-preview/dd069c6c6ad1b84f38d44d6f47a42655580623e1?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.141,0.401,-25.865,0.131,0.993,0.79,0.325,0.0346,62.722
7ay2oLXvG79WjQRLaC4Vsl,Classical,Requiem Canticles: Postlude,https://p.scdn.co/mp3-preview/44863c48b66656a5da7565b3e3583e86029e7ce6?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.298,0.00138,-30.876,0.0438,0.971,0.549,0.126,0.067,97.923
5mDDucFYD93rDoCyGz7O71,Classical,When Lilacs Last in the Dooryard Bloom'd: Part One,https://p.scdn.co/mp3-preview/fec81e1b25c6c5333f312acf857834257ed1a56e?cid=b82fb22d072d4120850c99225ff01644,Boston Symphony Orchestra,spotify:artist:0K23lQ2hSQAlxSEeZ05bjI,0.282,0.0769,-24.745,0.0427,0.961,0.00155,0.0698,0.0397,110.044
6HTt6lFpf2PTxuhJOCv1ZU,Classical,When Lilacs Last in the Dooryard Bloom'd: Part Two,https://p.scdn.co/mp3-preview/adf27ff361508726ccf2f511ba009016e1d46c33?cid=b82fb22d072d4120850c99225ff01644,Boston Symphony Orchestra,spotify:artist:0K23lQ2hSQAlxSEeZ05bjI,0,0.107,-24.026,0,0.958,0.0673,0.108,0,0
208iY7TaJM0VMZ82kSHann,Classical,When Lilacs Last in the Dooryard Bloom'd: Part Three,https://p.scdn.co/mp3-preview/179a6ab5755dd0261f4d501514154ee20c16d0f8?cid=b82fb22d072d4120850c99225ff01644,Boston Symphony Orchestra,spotify:artist:0K23lQ2hSQAlxSEeZ05bjI,0.16,0.0574,-27.016,0.0518,0.958,0.00344,0.1,0.038,75.734
14RTotuuqIS8gWVEM6cmv6,Classical,Rituel in Memoriam Bruno Maderna,https://p.scdn.co/mp3-preview/de27d09e96dfc9e312c5b86038b639fcf42f3534?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.191,0.101,-22.235,0.0418,0.908,0.527,0.305,0.0372,69.657
5rocsDbMi0WLT0WSAX0kUI,Classical,"Notations I-IV, VII: I. Modere: Fantasque",https://p.scdn.co/mp3-preview/867239c9d1a5c43dce6b789cea89a1a5a56d1287?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.219,0.0808,-26.927,0.0518,0.959,0.534,0.108,0.038,113.275
2irgqnBnlGLYX8g3hoh0T0,Classical,"Notations I-IV, VII: II. Tres vif: Strident",https://p.scdn.co/mp3-preview/bf3f994321ab39f8589d849601fb3cbb6dd258ce?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.403,0.758,-15.594,0.0409,0.725,0.212,0.0961,0.149,122.139
2yxNFuSeT6eZDahHz3QIQq,Classical,"Notations I-IV, VII: III. Tres modere",https://p.scdn.co/mp3-preview/f8c2016884df35c092d26f2b6eb2151ff8496d73?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.177,0.225,-23.289,0.0535,0.93,0.891,0.318,0.0365,112.392
70RVXHl71qaUOQ9iztA68z,Classical,"Notations I-IV, VII: IV. Rythmique",https://p.scdn.co/mp3-preview/45bfad6c7ef84fc6dc49582242d3b2b76a9475cf?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.236,0.546,-15.304,0.0715,0.92,0.879,0.219,0.0831,115.101
4GcoKp7e1Hl6pr5ur8MI3Q,Classical,"Notations I-IV, VII: VII. Hieratique: Lent",https://p.scdn.co/mp3-preview/be04eab9b9bca4053f67b88fe8f120421acbd012?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.177,0.225,-24.73,0.0456,0.967,0.902,0.119,0.0895,80.276
4iSRozrTr7bQpLrhOIebSp,Classical,De Natura Sonoris No. 2 - 1994 Remastered Version,https://p.scdn.co/mp3-preview/39652a6e82dde192e1c3ad419e83792fa8b71060?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.0801,0.0834,-17.542,0.0414,0.908,0.76,0.16,0.0327,59.624
7oTjhU3qCmmXxGR3zi5H2L,Classical,"Pierrot Lunaire, Op. 21: VIII. Die Nacht",https://p.scdn.co/mp3-preview/986996090bccf6e8681066feb5d4d3133f8f7e33?cid=b82fb22d072d4120850c99225ff01644,Arnold Schoenberg,spotify:artist:5U827e4jbYz6EjtN0fIDt9,0.302,0.0126,-32.755,0.0407,0.95,4.88E-06,0.0772,0.101,78.998
2qi6OdeZK4SZo9RFi3mc5V,Classical,Polifonica - monodia - ritmica,https://p.scdn.co/mp3-preview/fc5c7429fa2ddca7a45ca75729a1fc0c168fd999?cid=b82fb22d072d4120850c99225ff01644,English Chamber Orchestra,spotify:artist:2DO4p3CPDnInsJfg0jFfaF,0.5,0.0429,-22.643,0.0608,0.954,0.35,0.0582,0.0773,133.641
7vP3oaA9G6G0W9DZmRGrhV,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,Anton Webern,spotify:artist:6cg7ooZDeSSLYVTWGpASjX,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
7vP3oaA9G6G0W9DZmRGrhV,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
7vP3oaA9G6G0W9DZmRGrhV,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,London Symphony Orchestra,spotify:artist:5yxyJsFanEAuwSM5kOuZKc,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
7uQKQ0TYhoSKSy4l8ETjGO,Classical,"Concerto For Flute, Oboe, Clarinet, Horn, Trumpet, Trombone, Piano, Violin and Viola, op. 24: I. Etwas lebhaft",https://p.scdn.co/mp3-preview/14b261acbbc3ae56fe5486a7234e660f4bc90cc4?cid=b82fb22d072d4120850c99225ff01644,Anton Webern,spotify:artist:6cg7ooZDeSSLYVTWGpASjX,0.326,0.0115,-26.831,0.0426,0.97,0.0314,0.107,0.128,77.857
5erj8jK6bq8MWFnDVv2HtI,Classical,"Ravel: String Quartet, M. 35: II. Assez vif - Très rythmé",https://p.scdn.co/mp3-preview/4ca4be873388fc13ac6ce1cdee87c0294b817864?cid=b82fb22d072d4120850c99225ff01644,Maurice Ravel,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,0.286,0.0439,-24.745,0.042,0.925,0.551,0.147,0.0932,152.867
1RmoqoaL6BIje1nXY79PhL,Classical,My Heart's in the Highlands,https://p.scdn.co/mp3-preview/38919e5e0a86789b2e78382ba0a78695937b5069?cid=b82fb22d072d4120850c99225ff01644,Arvo Pärt,spotify:artist:2P6ygesd9xg5DPOBnda2jg,0.12,0.00724,-27.432,0.0504,0.969,0.416,0.106,0.0384,74.243
6P0if1ljm1RxDrMZtueRhs,Classical,Threnody to the Victims of Hiroshima (1959 - 61) - 1994 Remastered Version,https://p.scdn.co/mp3-preview/74549dc360dff82b3814a66cbba5b042acf3dde6?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.142,0.462,-15.317,0.0778,0.609,0.754,0.254,0.0333,100.759
52JvgPWudX0nTdhlRSZXT4,Classical,"3 Klavierstucke, Op. 11: No. 1. Massig",https://p.scdn.co/mp3-preview/270c079f006ffcc750d3c226eb3e38f5e689b947?cid=b82fb22d072d4120850c99225ff01644,Arnold Schoenberg,spotify:artist:5U827e4jbYz6EjtN0fIDt9,0.422,0.00377,-32.498,0.0487,0.99,0.92,0.092,0.121,127.09
7sSWpiXGy9HiORZisijJk2,Classical,Lontano,https://p.scdn.co/mp3-preview/af13e3afae187d36d2871b48c308d55c99a24334?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.0731,0.0367,-26.701,0.0418,0.959,0.931,0.0726,0.0242,79.223
3mWP6hxaJJUwrq3XPrL5Io,Classical,"Musica ricercata: No. 7, Cantabile, molto legato",https://p.scdn.co/mp3-preview/bbb82c3e9b87a9f98d4457f56ce1bc7c73233eb6?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.278,0.00897,-35.603,0.0328,0.986,0.781,0.0717,0.598,110.174
2tMwFsu48iEPzSFbtMzGoQ,Classical,Musica ricercata No. 7 in B-Flat Major,https://p.scdn.co/mp3-preview/2651944d06a541a06281bb14bfdf2f56269d265a?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.211,0.0397,-35.213,0.0271,0.988,0.829,0.0918,0.682,86.618
5PtmAQ3m2jxhUkDVFQAJag,Classical,Cello Sonata: I. Dialogo,https://p.scdn.co/mp3-preview/283825ccd508b5825e099def9c027976d1d455b0?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.144,0.023,-24.469,0.0463,0.985,0.901,0.0908,0.132,94.496
7ei2fFrvTeea3ebvHpAZEf,Classical,Atmospheres,https://p.scdn.co/mp3-preview/18080ae6443dc5a13b87855cfbd59e9204ad33ed?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.0759,0.0187,-30.554,0.059,0.597,0.059,0.109,0.0295,82.855
22QDTO46bo3W6pJ7AZhHmS,Classical,Symphony No. 3: Passacaglia - Allegro moderato,https://p.scdn.co/mp3-preview/0cf1b72408db05df631f91331dd920e5b3c28b22?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.121,0.0109,-17.81,0.0438,0.957,0.75,0.11,0.0373,69.39
2clWBiCpqRUssQH8FiTldc,Classical,Threnody to the Victims of Hiroshima,https://p.scdn.co/mp3-preview/234ea615e42b50746ffde2ed7fa80d26324caf58?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.0611,0.26,-23.757,0.0701,0.673,0.66,0.245,0.0345,56.708
1N26y90AnTG3mw6ZG7JX6m,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,Anton Webern,spotify:artist:6cg7ooZDeSSLYVTWGpASjX,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
1N26y90AnTG3mw6ZG7JX6m,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
1N26y90AnTG3mw6ZG7JX6m,Classical,"Symphony, Op. 21: I. Ruhig schreitend",https://p.scdn.co/mp3-preview/57cdcd289a9539c0f3b20568bb43752b135b1be7?cid=b82fb22d072d4120850c99225ff01644,London Symphony Orchestra,spotify:artist:5yxyJsFanEAuwSM5kOuZKc,0.17,0.00579,-29.068,0.0453,0.969,0.0697,0.59,0.035,96.844
2OWzoQiL6VDTczQwBxmWVx,Classical,Ligeti : Requiem : II Kyrie,https://p.scdn.co/mp3-preview/8ce1672ac1966a0f47c3dd50860617c213ba8fed?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.061,0.207,-19.225,0.0437,0.986,0.918,0.108,0.0268,67.312
2OWzoQiL6VDTczQwBxmWVx,Classical,Ligeti : Requiem : II Kyrie,https://p.scdn.co/mp3-preview/8ce1672ac1966a0f47c3dd50860617c213ba8fed?cid=b82fb22d072d4120850c99225ff01644,Berliner Philharmoniker,spotify:artist:6uRJnvQ3f8whVnmeoecv5Z,0.061,0.207,-19.225,0.0437,0.986,0.918,0.108,0.0268,67.312
3lGzJNsCw3Y6FpSg9HmJsK,Classical,Sonatina for Piano 4 Hands: II. Andante,https://p.scdn.co/mp3-preview/05fe196200a2cf818c2b32f033ed4e8e712c89e2?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.458,0.00328,-35.289,0.152,0.994,0.944,0.0806,0.344,79.109
3HVUDpc6RNoY4d1zF5F287,Classical,Ligeti : Atmosphères,https://p.scdn.co/mp3-preview/6664643f9888325cd397d67dfccc45a557df085b?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.0809,0.067,-32.014,0.0587,0.742,0.106,0.345,0.0304,84.362
3HVUDpc6RNoY4d1zF5F287,Classical,Ligeti : Atmosphères,https://p.scdn.co/mp3-preview/6664643f9888325cd397d67dfccc45a557df085b?cid=b82fb22d072d4120850c99225ff01644,Berliner Philharmoniker,spotify:artist:6uRJnvQ3f8whVnmeoecv5Z,0.0809,0.067,-32.014,0.0587,0.742,0.106,0.345,0.0304,84.362
5MSHxf0zVSajZknoxJC9Nj,Classical,The Rite of Spring: Part One: Adoration of the Earth: The Augurs of Spring - Dance of the Young Girls,https://p.scdn.co/mp3-preview/3c168500aadcdf4906e888cea9d6ace2bcf93e1e?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.491,0.284,-19.707,0.0376,0.907,0.904,0.641,0.525,120.378
6FPxdOh0pOLjxdrqUL5RAJ,Classical,Ligeti: Piano Etudes [Book Two]: XIII. L'escalier du diable,https://p.scdn.co/mp3-preview/051cca948e60df7d7c342192a53725c3b0df5ea8?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.435,0.475,-13.228,0.0582,0.963,0.889,0.0761,0.067,103.751
41kd6nWfxAytm08XVujL7q,Classical,Also Sprach Zarathustra Op.30: Einleitung (Opening),https://p.scdn.co/mp3-preview/7b932233766dcbca27ea5df8201c28a3efea5e9a?cid=b82fb22d072d4120850c99225ff01644,Richard Strauss,spotify:artist:6pAwHPeExeUbMd5w7Iny6D,0.157,0.175,-18.829,0.0375,0.413,0.856,0.117,0.0348,81.924
41kd6nWfxAytm08XVujL7q,Classical,Also Sprach Zarathustra Op.30: Einleitung (Opening),https://p.scdn.co/mp3-preview/7b932233766dcbca27ea5df8201c28a3efea5e9a?cid=b82fb22d072d4120850c99225ff01644,London Philharmonic Orchestra,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,0.157,0.175,-18.829,0.0375,0.413,0.856,0.117,0.0348,81.924
0ih0cY6mPokp2Z8rsI5rjI,Classical,Requiem: II. Kyrie,https://p.scdn.co/mp3-preview/f5b8fea80064029591cf36ab5918ce3181bf4e5d?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.0608,0.203,-19.616,0.0518,0.991,0.907,0.0911,0.0219,55.181
4WpkwjIvLMMvBi8XA5echL,Classical,Lux aeterna,https://p.scdn.co/mp3-preview/5dc71efda0d62b85039ed8af2a0f43e0dbb2d047?cid=b82fb22d072d4120850c99225ff01644,György Ligeti,spotify:artist:1zb5zmIuX2lTbzcn7YeQlg,0.0638,0.0177,-32.176,0.0415,0.992,0.974,0.069,0.0219,54.209
1cE7h6ByN0dmsb5nVbIdRH,Classical,Quatuor pour la fin du temps: V. Louange a l'Eternite de Jesus (Praise to the Eternity of Jesus),https://p.scdn.co/mp3-preview/6a5ff70fe2a8d85a62097005b80ca09fb0381cd4?cid=b82fb22d072d4120850c99225ff01644,Olivier Messiaen,spotify:artist:6CS9O2pE67oq44GZuBEBuD,0.144,0.00463,-31.204,0.0412,0.959,0.577,0.0713,0.0238,82.014
5gLz8GbsBf58Ihfh66XFES,Classical,Kanon - 2001 Remastered Version,https://p.scdn.co/mp3-preview/37de6459991e25bb2f885f7962d4c65a7e72be1e?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.163,0.124,-23.66,0.058,0.552,0.905,0.0914,0.0381,129.293
5BG5Z5Y0bfdwax34cykxFt,Classical,"Utrenja, Part II, ""The Resurrection of Christ"": I. The Gospel",https://p.scdn.co/mp3-preview/675a2f58663ae93a974f0d90cc8cbda88768c773?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.304,0.791,-20.194,0.121,0.794,0.00273,0.298,0.0276,108.264
4JrA9gY2LWOoexRGEZbIFX,Classical,I,https://p.scdn.co/mp3-preview/fa91f97d53d38fb485e5774cb06b0554c2ab804e?cid=b82fb22d072d4120850c99225ff01644,John Cage,spotify:artist:1Z3fF5lZdCM0ZHugkGoH8s,0.728,0.0348,-20.016,0.619,0.967,0.296,0.0796,0.271,115.142
4RtKVsuUFEDGT7mRRlfBRZ,Classical,De Natura Sonoris No. 1 - 1994 Remastered Version,https://p.scdn.co/mp3-preview/aa55929d22473c98ddaa3fb7d035f4859ea6690a?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.125,0.385,-19.086,0.114,0.936,0.875,0.183,0.0315,85.73
23N5rbiSjFieknJYJG1XpL,Classical,"String Quartet, Op. 28: Gemächlich",https://p.scdn.co/mp3-preview/20d7892d26fa3c01f879a506dd291354af7de847?cid=b82fb22d072d4120850c99225ff01644,Anton Webern,spotify:artist:6cg7ooZDeSSLYVTWGpASjX,0.499,0.0108,-25.902,0.0474,0.903,0.00119,0.0592,0.0751,117.419
67avWnwt9foc2SfquULyX0,Classical,"Piano Suite, Op. 25: I. Prelude: Rasch",https://p.scdn.co/mp3-preview/7c12bd1dee27015d4a56e6df6355488c1b27a4a7?cid=b82fb22d072d4120850c99225ff01644,Arnold Schoenberg,spotify:artist:5U827e4jbYz6EjtN0fIDt9,0.271,0.171,-22.597,0.0403,0.993,0.889,0.094,0.196,80.646
1y9bCbWLXbfX2wujCTZJd1,Classical,String Trio: I. Allegro Molto,https://p.scdn.co/mp3-preview/b6073aa71b55683e23e585715c5e92c3d952ef69?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.349,0.0442,-24.372,0.0572,0.924,0.144,0.102,0.056,140.314
3xHdHRLMy4wTtRmo039OlI,Classical,Polymorphia,https://p.scdn.co/mp3-preview/dc327a7e2de021a9c55c9d4777136b2f37259c06?cid=b82fb22d072d4120850c99225ff01644,Krzysztof Penderecki,spotify:artist:0qEO82Hj3SvjoNyEfKpRku,0.122,0.295,-18.665,0.0686,0.0542,0.792,0.103,0.0739,86.28
4A1VmZQ2rdCS07En1TLDNb,Classical,Hallelujah Junction: 1st Movement,https://p.scdn.co/mp3-preview/0b2ea361342bcc14321f9e10d41f739ae4b7cfb3?cid=b82fb22d072d4120850c99225ff01644,John Adams,spotify:artist:35OhI7DSls022v9Bz9r0VZ,0.525,0.144,-22.617,0.0349,0.984,0.89,0.186,0.321,115.509
1QmhkjuUlosROqKk59sBSK,Classical,Opening,https://p.scdn.co/mp3-preview/e735e18a363afd54fea6b191c1d537905837ea09?cid=b82fb22d072d4120850c99225ff01644,Philip Glass,spotify:artist:69lxxQvsfAIoQbB20bEPFC,0.179,0.026,-30.937,0.0385,0.996,0.89,0.0836,0.068,77.116
1YiBEdXvyWL9rupB3Cg4IQ,Classical,"Different Trains: America, Before the War",https://p.scdn.co/mp3-preview/8dc4d4be786e547795d3590d053ba3cb728e03d8?cid=b82fb22d072d4120850c99225ff01644,Steve Reich,spotify:artist:1aVONoJ0EM97BB26etc1vo,0.398,0.373,-14.065,0.0524,0.889,0.193,0.121,0.61,106.688
0saZrxUy9xPQMFkaomXXTK,Classical,"Berg: Three Pieces for Orchestra, Op. 6: I. Präludium",https://p.scdn.co/mp3-preview/a59d2fc0c5b3502f5a109b433ffa75e0423649ed?cid=b82fb22d072d4120850c99225ff01644,Alban Berg,spotify:artist:60ju8DuNEmkdLw3ymddLje,0.0866,0.13,-19.988,0.0381,0.919,0.935,0.388,0.0355,168.407
27aKyYxz7dG6Pcnd7UNMjY,Classical,Incises,https://p.scdn.co/mp3-preview/48c370d65207441fb742d15c67636093565c30f3?cid=b82fb22d072d4120850c99225ff01644,Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,0.246,0.282,-23.445,0.0523,0.983,0.883,0.109,0.219,172.599
374Cb62HD4zbQuhP3dMvvi,Classical,Traced overhead Op. 15 (1990): Sursum,https://p.scdn.co/mp3-preview/c6afb893ffd500db5f662fb722d6c51d4748ab7f?cid=b82fb22d072d4120850c99225ff01644,Thomas Adès,spotify:artist:4F7KfJQw9lIXvFydi4TOyi,0.204,0.015,-44.727,0.0362,0.978,0.929,0.142,0.0548,72.704
5RRHXCgaBfg7FXYvQ4a5An,Classical,"Asyla, Op. 17: III. Ecstasio",https://p.scdn.co/mp3-preview/72bc489ec9f3f41bc7949b91c9f0f37a39fd4701?cid=b82fb22d072d4120850c99225ff01644,Thomas Adès,spotify:artist:4F7KfJQw9lIXvFydi4TOyi,0.342,0.285,-25.813,0.279,0.348,0.326,0.37,0.109,129.919
5RRHXCgaBfg7FXYvQ4a5An,Classical,"Asyla, Op. 17: III. Ecstasio",https://p.scdn.co/mp3-preview/72bc489ec9f3f41bc7949b91c9f0f37a39fd4701?cid=b82fb22d072d4120850c99225ff01644,London Symphony Orchestra,spotify:artist:5yxyJsFanEAuwSM5kOuZKc,0.342,0.285,-25.813,0.279,0.348,0.326,0.37,0.109,129.919
4B2p3iVYzXgBmVW2JxEwGE,Classical,"Static and Ecstatic, Op. 214: X.",https://p.scdn.co/mp3-preview/000d455e70efdec8bf5915926562baa67ce2c7b3?cid=b82fb22d072d4120850c99225ff01644,Cleveland Orchestra,spotify:artist:0jJszR81GjA87jeRq0Jgwz,0.214,0.211,-21.064,0.0651,0.664,0.645,0.0823,0.0677,78.801
