Singers,Genre,Artist,TrackURI,Preview,track,acousticness,instrumentalness,energy,speechiness,liveness,loudness,danceability,tempo,valence
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://p.scdn.co/mp3-preview/fa5f7ef4f6a1788333e5884691689e0b087585b1?cid=6f8bb3e64c2944d586037b9907043601,Voodoo Child (Slight Return),0.477,0.00833,0.91,0.389,0.0517,-6.662,0.214,175.549,0.448
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:5H6Jp0syB5yEPk7SWYdlmk,https://p.scdn.co/mp3-preview/e95cbc95c712bdbfe13d5a18f16badb48b630f76?cid=6f8bb3e64c2944d586037b9907043601,The Wind Cries Mary,0.348,0.0286,0.495,0.0501,0.2,-10.508,0.499,80.086,0.339
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:3qebSLgUwaEqbwCM5sj5Kh,https://p.scdn.co/mp3-preview/8ce5ff2be3982c3b80f4ccc7b64f5106318c9d15?cid=6f8bb3e64c2944d586037b9907043601,Castles Made of Sand,0.504,0.0171,0.714,0.313,0.684,-9.159,0.461,94.372,0.454
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:23MrkN7g6Q5U7GLIxNHN1B,https://p.scdn.co/mp3-preview/ecf35bba4ba193999d8bd74b1ce4daee17dc69d3?cid=6f8bb3e64c2944d586037b9907043601,Foxey Lady,0.0751,0.237,0.847,0.0411,0.372,-5.987,0.507,98.096,0.566
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:1ntxpzIUbSsizvuAy6lTYY,https://p.scdn.co/mp3-preview/8ac6b7daf4409ca1d7b7230aee997bdad3f88f7f?cid=6f8bb3e64c2944d586037b9907043601,Crosstown Traffic,0.248,2.39E-06,0.963,0.129,0.158,-5.586,0.486,113.133,0.533
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:5LI7PoHEolR8plrf3I16sq,https://p.scdn.co/mp3-preview/e314b0c52ce2fbd4680774897191a68fff0d9893?cid=6f8bb3e64c2944d586037b9907043601,Fire,0.00206,0.0283,0.944,0.115,0.356,-5.167,0.479,153.45,0.572
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:1qIi03YucQ0hSyM08VngF2,https://p.scdn.co/mp3-preview/bca3077a67e7074936710eda6b3319a18072bb90?cid=6f8bb3e64c2944d586037b9907043601,System,0.000277,1.69E-05,0.774,0.0399,0.121,-7.379,0.527,131.841,0.199
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:2XREscvJdz0RQ2voe67rdU,https://p.scdn.co/mp3-preview/1a90e51268d073f4fe94adca29940b9f17f73c17?cid=6f8bb3e64c2944d586037b9907043601,White Noise,0.00301,0.0139,0.997,0.0612,0.333,-4.803,0.478,150.05,0.632
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:1UccyIBIE3ZE5igajUDbuO,https://p.scdn.co/mp3-preview/765b4843c332837e7740c915a9ea1b6918044e4b?cid=6f8bb3e64c2944d586037b9907043601,It Goes Through,0.416,0.779,0.839,0.0393,0.197,-9.097,0.562,127.988,0.526
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:6FCfZ14lK1RmCSMTXlsh5l,https://p.scdn.co/mp3-preview/37cd5b87a99f0183103798b1ef945f28b7a1dd74?cid=6f8bb3e64c2944d586037b9907043601,The Last Line,0.718,0.806,0.507,0.0379,0.129,-15.61,0.593,109.989,0.0333
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:3w7M1q1wFiANCmJdjwApLR,https://p.scdn.co/mp3-preview/95e9947a7fd1e9374ee4137828c138f55b0eb43f?cid=6f8bb3e64c2944d586037b9907043601,Devil's Drop,0.803,0.321,0.38,0.0357,0.339,-10.231,0.363,121.985,0.152
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:5bTVbcLZg7a07G5ckdhkL6,https://p.scdn.co/mp3-preview/45a7bdf7ab687ca69ba3322bd93f0c7cb89585f6?cid=6f8bb3e64c2944d586037b9907043601,Jeff Walks,0.968,0.981,0.118,0.0354,0.114,-15.827,0.603,127.993,0.563
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:4AOUosD71dkd3n9d4BJ1gT,https://p.scdn.co/mp3-preview/f94b8f5c49c476b345a40d72e54d9876e96d19ad?cid=6f8bb3e64c2944d586037b9907043601,Mall Blueprint,0.616,0.942,0.398,0.0534,0.149,-17.502,0.339,172.002,0.0357
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:6uEGlef64a7wB9GmcMb5nc,https://p.scdn.co/mp3-preview/b73b481bd55fb517996f342eb46fab5f23d233dd?cid=6f8bb3e64c2944d586037b9907043601,Mal RX7 - Instrumental,0.151,0.936,0.835,0.056,0.116,-17.72,0.721,110.257,0.195
Chester Bennington,Rock,spotify:artist:4P0eS4QK9qeUhqrapGsJKS,spotify:track:2OShn8C8tZZkUH89yWclHy,https://p.scdn.co/mp3-preview/5b08dac9c896ece5a009235e96f526888ba08018?cid=6f8bb3e64c2944d586037b9907043601,Jeff Makes Observations,0.799,0.954,0.49,0.0536,0.122,-16.078,0.712,109.997,0.418
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://p.scdn.co/mp3-preview/41f8586f16bc642b45122e52041143789a8e00c0?cid=6f8bb3e64c2944d586037b9907043601,Back In Black,0.011,0.00965,0.7,0.047,0.0828,-5.678,0.31,188.386,0.763
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://p.scdn.co/mp3-preview/3589df13595d1ab1a2667db423b76c7e1e86ed73?cid=6f8bb3e64c2944d586037b9907043601,Highway to Hell,0.061,0.00158,0.913,0.133,0.156,-4.793,0.574,115.728,0.423
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:57bgtoPSgt236HzfBOd8kj,https://p.scdn.co/mp3-preview/01b367e5b8032faf123793fe7c1c5e7daf4cc7ed?cid=6f8bb3e64c2944d586037b9907043601,Thunderstruck,0.000147,0.0117,0.89,0.0364,0.217,-5.175,0.502,133.52,0.259
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://p.scdn.co/mp3-preview/ca7869f25dd152e58aa5a37addf6d44f7da1fe21?cid=6f8bb3e64c2944d586037b9907043601,You Shook Me All Night Long,0.00287,0.000513,0.767,0.0574,0.39,-5.509,0.532,127.361,0.755
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://p.scdn.co/mp3-preview/724a59c766540784b7e4f3c42384077dc6b940f7?cid=6f8bb3e64c2944d586037b9907043601,T.N.T.,0.153,0.000108,0.759,0.302,0.101,-5.218,0.754,126.366,0.435
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://p.scdn.co/mp3-preview/89b1321891a393915cbcfc50de4e3ed3ff462ebb?cid=6f8bb3e64c2944d586037b9907043601,Dirty Deeds Done Dirt Cheap,0.214,0.00245,0.906,0.17,0.135,-4.881,0.668,135.653,0.507
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:69QHm3pustz01CJRwdo20z,https://p.scdn.co/mp3-preview/09288fbe4af0cb6285e668b720d4d511c7903404?cid=6f8bb3e64c2944d586037b9907043601,Hells Bells,0.00532,0.0055,0.873,0.0475,0.273,-4.768,0.389,106.767,0.303
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://p.scdn.co/mp3-preview/d573c9546bde51fec4738c55c3168da7a77b6a20?cid=6f8bb3e64c2944d586037b9907043601,Shoot to Thrill,0.000239,0.0879,0.904,0.0747,0.396,-5.303,0.457,141.038,0.48
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:7nemcVsXVFZF01iqpIIo2Y,https://p.scdn.co/mp3-preview/bf40053ffd94309d3e523c9aa520f0f376e32f7a?cid=6f8bb3e64c2944d586037b9907043601,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),0.133,0.0538,0.863,0.0894,0.0553,-3.551,0.456,135.962,0.532
AC/DC,Rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:track:4feXJ5IC3avXsVW9WNFSag,https://p.scdn.co/mp3-preview/461d1958b88bba403b7e184991ed44a1dcb20eb8?cid=6f8bb3e64c2944d586037b9907043601,Rock N Roll Train,0.000998,0.0118,0.931,0.0615,0.278,-2.356,0.547,118.4,0.697
Bono,Rock,spotify:artist:2KAaJOwfu8n93byx6YPRPa,spotify:track:1Z39z6MnZqemvR9wnFgvix,https://p.scdn.co/mp3-preview/82f7163c7998c5323256470af8115be7920de1a3?cid=6f8bb3e64c2944d586037b9907043601,Relator,0.138,0,0.816,0.297,0.17,-6.078,0.644,93.837,0.801
Bono,Rock,spotify:artist:2KAaJOwfu8n93byx6YPRPa,spotify:track:2tr9JHGOa5ZRar7IedAiQc,https://p.scdn.co/mp3-preview/683116cc371c085917dfe4a80f3b1fb2a24e1b7d?cid=6f8bb3e64c2944d586037b9907043601,The Moon Song - Film Version,0.994,0.000662,0.0654,0.0405,0.106,-17.089,0.626,95.303,0.724
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://p.scdn.co/mp3-preview/1975ce1e79647f1e161ca9fce19a3558855a3341?cid=6f8bb3e64c2944d586037b9907043601,Wish You Were Here,0.735,0.0114,0.262,0.0414,0.832,-15.73,0.481,122.861,0.375
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://p.scdn.co/mp3-preview/6412438ddfd0349c20db56e4d7b7053b6428a702?cid=6f8bb3e64c2944d586037b9907043601,"Another Brick in the Wall, Pt. 2",0.0782,0.000694,0.394,0.0428,0.247,-15.882,0.693,104.114,0.721
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,https://p.scdn.co/mp3-preview/6334c1cbc3b23e0bde7ea4869a4ffd124608dfa2?cid=6f8bb3e64c2944d586037b9907043601,Comfortably Numb,0.15,0.312,0.366,0.0286,0.0837,-12.595,0.472,127.163,0.171
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://p.scdn.co/mp3-preview/71f0b73c37bc4d421098daf687c79ca596dffba7?cid=6f8bb3e64c2944d586037b9907043601,Money,0.024,0.00199,0.536,0.144,0.269,-10.422,0.468,126.256,0.785
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,https://p.scdn.co/mp3-preview/65550b8d8a92f7ddb14ca0bad6fc32a5f75ee854?cid=6f8bb3e64c2944d586037b9907043601,Time,0.521,0.0043,0.48,0.0841,0.178,-11.79,0.359,120.285,0.355
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:0GqGrPWhmiRX9BU93AYFOW,https://p.scdn.co/mp3-preview/61cf238051c9eea6b6bf8c44a1d73d0df8fccee0?cid=6f8bb3e64c2944d586037b9907043601,Wish You Were Here,0.731,0.000508,0.278,0.0513,0.284,-15.557,0.497,120.931,0.293
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:2ctvdKmETyOzPb2GiJJT53,https://p.scdn.co/mp3-preview/5e92053fb3f8e6337550c6ac9071225ae6cc556e?cid=6f8bb3e64c2944d586037b9907043601,Breathe (In the Air),0.389,0.728,0.373,0.0346,0.143,-15.142,0.431,128.153,0.253
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:7F02x6EKYIQV3VcTaTm7oN,https://p.scdn.co/mp3-preview/4cb1829c9a8b133ee1b5aae7ccaa18d24b9883f3?cid=6f8bb3e64c2944d586037b9907043601,Hey You,0.223,0.00216,0.302,0.0293,0.128,-14.976,0.587,112.46,0.19
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:6pnwfWyaWjQiHCKTiZLItr,https://p.scdn.co/mp3-preview/fdc4738cec1421f40ed85d12010b620230b347f4?cid=6f8bb3e64c2944d586037b9907043601,Shine On You Crazy Diamond (Pts. 1-5),0.772,0.686,0.294,0.028,0.107,-11.941,0.264,137.937,0.0402
Pink Floyd,Rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:track:05uGBKRCuePsf43Hfm0JwX,https://p.scdn.co/mp3-preview/b57d2060b6e657334b2f8a2f049cb07035ca5a73?cid=6f8bb3e64c2944d586037b9907043601,Brain Damage,0.0732,0.341,0.265,0.0302,0.366,-13.398,0.324,133.568,0.208
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,https://p.scdn.co/mp3-preview/abb0fd1b61b63ce4023c8f6dd26f5381d1ce5c42?cid=6f8bb3e64c2944d586037b9907043601,Edge of Seventeen - 2016 Remaster,0.327,5.98E-06,0.804,0.0454,0.0818,-7.299,0.591,111.457,0.658
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:1Tip6R4swhC7E6hgILBjrE,https://p.scdn.co/mp3-preview/ee1604559ef0279f6ee6d05c2b477926b26bf46f?cid=6f8bb3e64c2944d586037b9907043601,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),0.0291,7.16E-06,0.737,0.0384,0.0856,-5.246,0.681,109.95,0.278
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:66LhCsc06aTa2Ig7iYPDSP,https://p.scdn.co/mp3-preview/ad7fb125a04ba1de90bdcb349e0bcbcda8fb22b5?cid=6f8bb3e64c2944d586037b9907043601,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,0.379,0.00273,0.597,0.026,0.146,-7.382,0.631,107.26,0.665
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:2npStoMbQxG1LcIeF4PZrj,https://p.scdn.co/mp3-preview/8ddf7488134a9d5785f3988b2aeedd70cb508ff9?cid=6f8bb3e64c2944d586037b9907043601,Leather and Lace (with Don Henley),0.664,0,0.398,0.0303,0.114,-11.67,0.553,76.074,0.392
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:0QVlQTzp10Tj4Xql9ZRJzo,https://p.scdn.co/mp3-preview/e52ab966af840fb75d709757c36b7a535805dcd1?cid=6f8bb3e64c2944d586037b9907043601,Rooms on Fire,0.0731,0.000179,0.921,0.041,0.443,-4.676,0.615,126.947,0.744
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:7kXM2obnaUVl014k00cdhF,https://p.scdn.co/mp3-preview/7829349367e7023a51e494fb49d18dc65b7f7ab9?cid=6f8bb3e64c2944d586037b9907043601,Leather and Lace - 2016 Remaster,0.639,0,0.432,0.0298,0.104,-9.327,0.49,153.753,0.367
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:6sleEAnBH0sZMe0pOQNidG,https://p.scdn.co/mp3-preview/a9c8d783218545d42470a6cd0a5b9b826de68d41?cid=6f8bb3e64c2944d586037b9907043601,Stand Back,0.00736,0.0447,0.783,0.0435,0.0381,-9.455,0.638,115.269,0.637
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:1PAnGhRo2tHpM2DNibEEe6,https://p.scdn.co/mp3-preview/495f0af31f8c6ed4fcc23b0d0e8cff48c98201a9?cid=6f8bb3e64c2944d586037b9907043601,Has Anyone Ever Written Anything for You,0.951,0.0759,0.149,0.0257,0.153,-15.795,0.529,86.921,0.178
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:3MhtDiOUmoL5Yw3uh9asB1,https://p.scdn.co/mp3-preview/b1ce2378fd63423f1ae733660e5a53f4c6b24230?cid=6f8bb3e64c2944d586037b9907043601,The Dealer,0.0358,0.000375,0.78,0.0284,0.0754,-6.401,0.704,121.939,0.456
Stevie Nicks,Rock,spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:track:2iA9swOmMhBUFdbflno6GE,https://p.scdn.co/mp3-preview/13212f3e35c2d74b1e2f2e2e90ddac7fb800e6d2?cid=6f8bb3e64c2944d586037b9907043601,Crystal - 2019 Remaster,0.189,0.000298,0.281,0.0327,0.196,-11.207,0.326,125.471,0.196
Jon Bon Jovi,Rock,spotify:artist:6h2bWHWTJL38N8dqocVaif,spotify:track:2Rbq28aQomoEswOXeK27CE,https://p.scdn.co/mp3-preview/98dbe495c33656878c9209b22c3f9d66bfa85015?cid=6f8bb3e64c2944d586037b9907043601,Love Song to the Earth,0.032,0,0.629,0.0341,0.0777,-7.243,0.377,140.044,0.14
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:6GqqGv8frU7kqzXkm2rewI,https://p.scdn.co/mp3-preview/370dd06dcf6886a1822ff8be3b500482daa2c903?cid=6f8bb3e64c2944d586037b9907043601,A Little Bit Off,0.00839,0,0.828,0.0404,0.294,-6.053,0.664,103.985,0.82
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:51lcM37Li2HOhk8F8kPwUv,https://p.scdn.co/mp3-preview/e397dbf5ce7b485c6495cd713dd27e5400e67dc4?cid=6f8bb3e64c2944d586037b9907043601,AfterLife,0.000645,5.70E-06,0.989,0.0597,0.342,-4.212,0.473,93.988,0.327
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:7uIF6RDrW2PwvvYEMkanr8,https://p.scdn.co/mp3-preview/9974d8751cc422d41882eacc8831c777808e48db?cid=6f8bb3e64c2944d586037b9907043601,Bad Company,0.000595,9.91E-05,0.886,0.0482,0.0904,-4.196,0.558,114.041,0.171
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:5MjkeHk6I0JA0q13eqtnJP,https://p.scdn.co/mp3-preview/a6a6c789057f474d64666ca85a8786bfe5a9b953?cid=6f8bb3e64c2944d586037b9907043601,Jekyll and Hyde,0.00058,1.99E-05,0.96,0.106,0.0531,-4.681,0.544,154.966,0.718
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:0gMTjqQCHmQpCqmmeCy2wP,https://p.scdn.co/mp3-preview/802a74beb47512b0bf5e9dfc855f4e625f203c60?cid=6f8bb3e64c2944d586037b9907043601,Wrong Side of Heaven,0.00685,0,0.926,0.0666,0.288,-5.123,0.482,150.014,0.529
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:6RksBSj5fFtPkUnL2EE0oe,https://p.scdn.co/mp3-preview/dfe490b21dae56a25328504119093723bf0695b6?cid=6f8bb3e64c2944d586037b9907043601,Darkness Settles In,0.00732,0,0.933,0.09,0.264,-4.49,0.334,132.812,0.18
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:2gsxeJnGbJQkBddBDr0UTV,https://p.scdn.co/mp3-preview/1ed0621a0f841aa734eb29161521193503d393ce?cid=6f8bb3e64c2944d586037b9907043601,Living The Dream,0.000839,0,0.988,0.113,0.137,-3.466,0.416,174.995,0.47
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:163Kb2pSLLduhfbO6Zn0sL,https://p.scdn.co/mp3-preview/7bb49158a8fa2a5364e0d2b9df4dd4c5d3796118?cid=6f8bb3e64c2944d586037b9907043601,Inside Out,0.00191,0,0.991,0.15,0.121,-2.855,0.476,82.997,0.202
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:0JHREzo9WzIP4vyybhSKPa,https://p.scdn.co/mp3-preview/01fde8a26edb1893615499f1fd27d793b504a99e?cid=6f8bb3e64c2944d586037b9907043601,Blue on Black,0.00182,1.72E-05,0.871,0.0349,0.0832,-4.911,0.448,156.049,0.404
Rob Halford,Metal,spotify:artist:5t28BP42x2axFnqOOMg3CM,spotify:track:3EO0js63QHQQPqJt1TgBLQ,https://p.scdn.co/mp3-preview/e6b493d84e510fde5b794d4765ea4a15ff351c1a?cid=6f8bb3e64c2944d586037b9907043601,Lift Me Up,9.68E-05,0,0.985,0.141,0.209,-4.165,0.521,75.013,0.151
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:1fvlJQrm3yoN2TpKH5FgiR,https://p.scdn.co/mp3-preview/b806f16df8c3dc3cd72efa6fc6c8c77fec7d1df5?cid=6f8bb3e64c2944d586037b9907043601,Tears of the Dragon - 2001 Remastered Version,0.00386,1.47E-06,0.62,0.0265,0.114,-7.458,0.496,140.06,0.279
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:64og4LmCUQRq4wvZeMdKdh,https://p.scdn.co/mp3-preview/59ca3460e5062bd0fc8d77a5cbf3c021ca16e320?cid=6f8bb3e64c2944d586037b9907043601,Tears of the Dragon - Acoustic Chillout; 2001 Remastered Version,0.0388,0,0.479,0.0254,0.118,-8.624,0.507,139.68,0.107
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:2LGcorvZNs37Vzbto5aaoa,https://p.scdn.co/mp3-preview/60eeb841ec3000f505ad89837d8cb85b86ca7c2f?cid=6f8bb3e64c2944d586037b9907043601,All the Young Dudes,0.0117,0,0.776,0.0364,0.349,-6.934,0.523,80.433,0.469
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:7a19y3FBr1qbTPWHsCokoW,https://p.scdn.co/mp3-preview/dafcbf62708902359a32caa5c7c7224d86463361?cid=6f8bb3e64c2944d586037b9907043601,Navigate the Seas of the Sun,0.127,0,0.619,0.0242,0.172,-8.096,0.525,92.501,0.381
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:4g509OtDJqPkrnYufCyzuq,https://p.scdn.co/mp3-preview/40cd16ba3cf12a6efecbab147d37fd88c7b47cc0?cid=6f8bb3e64c2944d586037b9907043601,Road to Hell - 2001 Remastered Version,0.0024,1.43E-05,0.947,0.0998,0.364,-5.261,0.54,94.082,0.709
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:3dlabxdfwsH6Ot8wWEqFGJ,https://p.scdn.co/mp3-preview/ea4ef9ede07e01e9e784106e357ee39c5893a942?cid=6f8bb3e64c2944d586037b9907043601,Man of Sorrows - 2001 Remaster,0.0428,4.51E-05,0.674,0.029,0.103,-6.471,0.485,72.438,0.224
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:4AgmNBqRvAFU8nfP2u1SWQ,https://p.scdn.co/mp3-preview/d19c70074b21e301076514ea8725db861a1ffd60?cid=6f8bb3e64c2944d586037b9907043601,Change of Heart - 2001 Remastered Version,0.0593,0,0.543,0.0321,0.055,-11.399,0.626,94.248,0.333
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:4lhsFmmWIPk3cSK0wuazzu,https://p.scdn.co/mp3-preview/66079277bc171a2161d30faf0f0f8bd7f725bc73?cid=6f8bb3e64c2944d586037b9907043601,Tattooed Millionaire,0.00562,0,0.944,0.0601,0.366,-6.368,0.501,130.31,0.652
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:7hVHgiv8Iwkxt9bVlhx1Ts,https://p.scdn.co/mp3-preview/cc828ffd09d0b1f2d3c7fa91b5039f97e5286388?cid=6f8bb3e64c2944d586037b9907043601,Chemical Wedding - 2001 Remaster,0.00256,9.00E-06,0.821,0.0364,0.154,-4.559,0.274,73.222,0.301
Bruce Dickinson,Metal,spotify:artist:7Iffw1nP3NjCWkRIx3Ily9,spotify:track:7K1yQ1Kb5mk5EVsuPt0cIA,https://p.scdn.co/mp3-preview/0dc2fe5310ed0e46885828ea94b3e4ea71f85f33?cid=6f8bb3e64c2944d586037b9907043601,Arc of Space - 2001 Remastered Version,0.351,0,0.424,0.0271,0.105,-8.861,0.457,137.769,0.134
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:59yE5Hg5TSz86CoasCpDQw,https://p.scdn.co/mp3-preview/702323f7fb79e4d52edcda7b68ea394dbd037e9a?cid=6f8bb3e64c2944d586037b9907043601,We Rock,2.72E-05,0.00452,0.971,0.0983,0.0872,-3.937,0.383,154.914,0.404
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:22kRZc7eBOD2LAwLJCnCys,https://p.scdn.co/mp3-preview/129df265532a3e8c3998c11218b334ba63fa7d63?cid=6f8bb3e64c2944d586037b9907043601,Dying Song,0.000668,0.0198,0.877,0.0476,0.0946,-4.513,0.279,112.494,0.328
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:7eneUniG2dwSEvkSlB5qtv,https://p.scdn.co/mp3-preview/a06a81fb9d3c337d075222ad16fae73174ff49f6?cid=6f8bb3e64c2944d586037b9907043601,Bound by Silence,3.01E-05,7.63E-05,0.963,0.0553,0.075,-4.564,0.362,141.253,0.735
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:6cKOd2fEKa5xXAEMjliGmT,https://p.scdn.co/mp3-preview/826bcd408f0023556813407a137657deec61bc4b?cid=6f8bb3e64c2944d586037b9907043601,Gift of Pain,7.68E-05,0.581,0.977,0.101,0.37,-4.664,0.297,105.891,0.184
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:2u3IWaBkJDKHmlTFVXsXR2,https://p.scdn.co/mp3-preview/fb70207a323361bcf919080b61a47dc9631ac844?cid=6f8bb3e64c2944d586037b9907043601,Can't Kill the Devil,1.38E-05,0.114,0.985,0.1,0.106,-4.535,0.481,94.935,0.204
Phil Anselmo,Metal,spotify:artist:0WMCrmC96IpOteF4W4mZ3v,spotify:track:5ng8LbNGx843f7JyW2ywpA,https://p.scdn.co/mp3-preview/794475b560d519cfa9dcded2df12840b4a1ea8cb?cid=6f8bb3e64c2944d586037b9907043601,Mother of Sin,1.29E-05,0.555,0.992,0.0919,0.295,-4.209,0.32,119.982,0.29
